BEAM,B30,STORY8,B37
BEAM,B31,STORY8,B38
BEAM,B32,STORY8,B49
BEAM,B33,STORY8,B50
BEAM,B34,STORY8,B51
BEAM,B35,STORY8,B52
BEAM,B36,STORY8,B53
BEAM,B37,STORY8,B54
BEAM,B38,STORY8,B55
BEAM,B39,STORY8,B56
BEAM,B40,STORY8,B57
BEAM,B41,STORY8,B58
BEAM,B42,STORY8,B63
BEAM,B43,STORY8,B62
BEAM,B44,STORY8,B60
BEAM,B45,STORY8,B61
BEAM,B46,STORY8,B64
BEAM,B47,STORY8,B65
BEAM,B1,STORY9,B2
BEAM,B2,STORY9,B3
BEAM,B3,STORY9,B5
BEAM,B4,STORY9,B6
BEAM,B5,STORY9,B7
BEAM,B6,STORY9,B8
BEAM,B7,STORY9,B9
BEAM,B8,STORY9,B10
BEAM,B9,STORY9,B11
BEAM,B10,STORY9,B12
BEAM,B11,STORY9,B13
BEAM,B12,STORY9,B14
BEAM,B13,STORY9,B15
BEAM,B14,STORY9,B19
BEAM,B15,STORY9,B20
BEAM,B16,STORY9,B21
BEAM,B17,STORY9,B22
BEAM,B18,STORY9,B24
BEAM,B19,STORY9,B25
BEAM,B20,STORY9,B26
BEAM,B21,STORY9,B27
BEAM,B22,STORY9,B28
BEAM,B23,STORY9,B29
BEAM,B24,STORY9,B30
BEAM,B25,STORY9,B31
BEAM,B26,STORY9,B32
BEAM,B27,STORY9,B34
BEAM,B28,STORY9,B35
BEAM,B29,STORY9,B36
BEAM,B30,STORY9,B37
BEAM,B31,STORY9,B38
BEAM,B32,STORY9,B49
BEAM,B33,STORY9,B50
BEAM,B34,STORY9,B51
BEAM,B35,STORY9,B52
BEAM,B36,STORY9,B53
BEAM,B37,STORY9,B54
BEAM,B38,STORY9,B55
BEAM,B39,STORY9,B56
BEAM,B40,STORY9,B57
BEAM,B41,STORY9,B58
BEAM,B42,STORY9,B63
BEAM,B43,STORY9,B62
BEAM,B44,STORY9,B60
BEAM,B45,STORY9,B61
BEAM,B46,STORY9,B64
BEAM,B47,STORY9,B65
BEAM,B1,STORY10,B2
BEAM,B2,STORY10,B3
BEAM,B3,STORY10,B5
BEAM,B4,STORY10,B6
BEAM,B5,STORY10,B7
BEAM,B6,STORY10,B8
BEAM,B7,STORY10,B9
BEAM,B8,STORY10,B10
BEAM,B9,STORY10,B11
BEAM,B10,STORY10,B12
BEAM,B11,STORY10,B13
BEAM,B12,STORY10,B14
BEAM,B13,STORY10,B15
BEAM,B14,STORY10,B19
BEAM,B15,STORY10,B20
BEAM,B16,STORY10,B21
BEAM,B17,STORY10,B22
BEAM,B18,STORY10,B24
BEAM,B19,STORY10,B25
BEAM,B20,STORY10,B26
BEAM,B21,STORY10,B27
BEAM,B22,STORY10,B28
BEAM,B23,STORY10,B29
BEAM,B24,STORY10,B30
BEAM,B25,STORY10,B31
BEAM,B26,STORY10,B32
BEAM,B27,STORY10,B34
BEAM,B28,STORY10,B35
BEAM,B29,STORY10,B36
BEAM,B30,STORY10,B37
BEAM,B31,STORY10,B38
BEAM,B32,STORY10,B49
BEAM,B33,STORY10,B50
BEAM,B34,STORY10,B51
BEAM,B35,STORY10,B52
BEAM,B36,STORY10,B53
BEAM,B37,STORY10,B54
BEAM,B38,STORY10,B55
BEAM,B39,STORY10,B56
BEAM,B40,STORY10,B57
BEAM,B41,STORY10,B58
BEAM,B42,STORY10,B63
BEAM,B43,STORY10,B62
BEAM,B44,STORY10,B60
BEAM,B45,STORY10,B61
BEAM,B46,STORY10,B64
BEAM,B47,STORY10,B65
BEAM,B1,STORY11,B2
BEAM,B2,STORY11,B3
BEAM,B3,STORY11,B5
BEAM,B4,STORY11,B6
BEAM,B5,STORY11,B7
BEAM,B6,STORY11,B8
BEAM,B7,STORY11,B9
BEAM,B8,STORY11,B10
BEAM,B9,STORY11,B11
BEAM,B10,STORY11,B12
